file,task,mode,run_number,response_time,has_error,code_length,llm_overall_score,llm_code_quality,llm_architecture,llm_performance,llm_accessibility,compile_success,ts_error_count,lint_error_count,lint_warning_count,lint_total_count
/Users/codecrdt/evaluation/evaluation_results/results/algorithm_visualizer_sequential_run048.json,algorithm_visualizer,sequential,48,69.32133555412292,False,18971,52,16,12,10,14,False,70,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/algorithm_visualizer_sequential_run049.json,algorithm_visualizer,sequential,49,69.32560658454895,False,18522,49,16,12,10,11,False,69,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/algorithm_visualizer_sequential_run050.json,algorithm_visualizer,sequential,50,64.32323026657104,False,18250,55,16,14,12,13,False,70,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run001.json,dashboard,parallel,1,84.36924386024475,False,34832,54,14,12,11,17,False,1,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run002.json,dashboard,parallel,2,89.37174892425537,False,36844,47,12,10,14,11,False,26,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run003.json,dashboard,parallel,3,74.33630800247192,False,45572,53,16,14,12,11,False,230,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run004.json,dashboard,parallel,4,109.39265632629395,False,42155,53,14,12,11,16,False,6,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run005.json,dashboard,parallel,5,79.34782600402832,False,41163,53,14,12,11,16,False,244,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run006.json,dashboard,parallel,6,79.34771132469177,False,33882,44,12,10,8,14,False,2,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run007.json,dashboard,parallel,7,94.37244153022766,False,36948,65,16,14,17,18,False,211,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run008.json,dashboard,parallel,8,99.38922929763794,False,38869,57,14,12,16,15,False,219,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run009.json,dashboard,parallel,9,79.35158824920654,False,28839,59,16,14,12,17,False,3,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run010.json,dashboard,parallel,10,79.34758281707764,False,42074,65,16,14,17,18,False,7,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run011.json,dashboard,parallel,11,99.37476825714111,False,42280,57,14,16,12,15,False,230,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run012.json,dashboard,parallel,12,79.36140608787537,False,39663,57,15,12,14,16,False,205,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run013.json,dashboard,parallel,13,69.32596015930176,False,40969,57,16,14,12,15,False,196,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run014.json,dashboard,parallel,14,64.32745027542114,False,31230,52,12,10,14,16,False,3,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run015.json,dashboard,parallel,15,99.37453818321228,False,32538,47,12,10,14,11,False,6,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run016.json,dashboard,parallel,16,104.39647650718689,False,40251,52,12,10,14,16,False,1,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run017.json,dashboard,parallel,17,79.34156370162964,False,39245,59,14,12,16,17,False,6,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run018.json,dashboard,parallel,18,69.33697652816772,False,38326,53,16,14,12,11,False,223,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run019.json,dashboard,parallel,19,69.34117984771729,False,43029,53,14,16,12,11,False,6,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run020.json,dashboard,parallel,20,74.34672808647156,False,34347,53,14,12,11,16,False,19,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run021.json,dashboard,parallel,21,84.35057163238525,False,43105,52,12,14,10,16,False,3,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run022.json,dashboard,parallel,22,64.32415866851807,False,13613,55,16,14,12,13,False,3,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run023.json,dashboard,parallel,23,94.3667664527893,False,50306,53,14,12,16,11,False,230,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run024.json,dashboard,parallel,24,79.34971523284912,False,32725,57,16,14,12,15,False,6,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run025.json,dashboard,parallel,25,84.36132597923279,False,39807,62,14,16,17,15,False,6,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run026.json,dashboard,parallel,26,610.0400266647339,False,49973,57,12,14,15,16,False,267,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run027.json,dashboard,parallel,27,74.35969877243042,False,35561,60,16,14,12,18,False,6,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run028.json,dashboard,parallel,28,79.35429835319519,False,38929,57,12,14,16,15,False,9,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run029.json,dashboard,parallel,29,89.35861158370972,False,41232,44,12,10,8,14,False,2,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run030.json,dashboard,parallel,30,89.36840534210205,False,44088,47,12,10,14,11,False,2,0,3,3
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run031.json,dashboard,parallel,31,99.37726879119873,False,37052,41,12,10,8,11,False,27,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run032.json,dashboard,parallel,32,64.32469272613525,False,31977,59,16,12,14,17,False,162,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run033.json,dashboard,parallel,33,79.35397982597351,False,32517,52,12,10,14,16,False,5,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run034.json,dashboard,parallel,34,89.35765171051025,False,35279,44,12,10,8,14,False,9,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run035.json,dashboard,parallel,35,89.35915660858154,False,40869,51,15,12,10,14,False,2,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run036.json,dashboard,parallel,36,239.55916905403137,False,30309,53,14,11,12,16,False,3,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run037.json,dashboard,parallel,37,89.36295413970947,False,34157,59,16,12,14,17,False,5,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run038.json,dashboard,parallel,38,79.33844947814941,False,20745,57,18,14,12,13,False,108,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run039.json,dashboard,parallel,39,84.3402931690216,False,30996,44,10,8,12,14,False,28,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run040.json,dashboard,parallel,40,99.38362860679626,False,49347,59,12,14,16,17,False,20,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run041.json,dashboard,parallel,41,89.35491561889648,False,42212,59,14,12,16,17,False,9,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run042.json,dashboard,parallel,42,74.35957384109497,False,42357,57,14,12,16,15,False,2,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run043.json,dashboard,parallel,43,74.34766364097595,False,34533,49,14,11,8,16,False,221,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run044.json,dashboard,parallel,44,79.34402871131897,False,31031,58,14,12,15,17,False,61,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run045.json,dashboard,parallel,45,74.33581471443176,False,42274,53,14,12,11,16,False,218,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run046.json,dashboard,parallel,46,84.36101484298706,False,43228,53,15,12,10,16,False,1,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run047.json,dashboard,parallel,47,84.36936211585999,False,40881,52,12,10,14,16,False,224,0,2,2
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run048.json,dashboard,parallel,48,84.36011075973511,False,49374,50,12,14,11,13,False,2,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run049.json,dashboard,parallel,49,334.6965956687927,False,41211,44,12,10,8,14,False,23,0,0,0
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_parallel_run050.json,dashboard,parallel,50,74.3382043838501,False,33360,54,14,11,13,16,False,196,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run001.json,dashboard,sequential,1,64.33298134803772,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run002.json,dashboard,sequential,2,69.33913588523865,False,19990,52,16,12,10,14,False,113,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run003.json,dashboard,sequential,3,54.3143572807312,False,17248,52,16,12,10,14,False,102,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run004.json,dashboard,sequential,4,59.31364130973816,False,16936,52,16,12,10,14,False,96,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run005.json,dashboard,sequential,5,74.34350347518921,False,23234,52,16,12,10,14,False,132,0,1,1
/Users/codecrdt/evaluation/evaluation_results/results/dashboard_sequential_run006.json,dashboard,sequential,6,59.32484674453735,False,16936,52,16,12,10,14,False,96,0,1,1
